Index,Date,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Rented Bike Count
4001,16/05/2018,17,21.9,97,3.2,207,21.3,0.14,0.5,0.0,Spring,No Holiday,Yes,304
4002,16/05/2018,18,21.9,97,2.1,191,21.3,0.08,0.0,0.0,Spring,No Holiday,Yes,562
4003,16/05/2018,19,21.9,97,2.2,196,21.3,0.01,0.0,0.0,Spring,No Holiday,Yes,404
4004,16/05/2018,20,21.8,97,2.2,156,21.2,0.0,0.5,0.0,Spring,No Holiday,Yes,338
4005,16/05/2018,21,21.8,97,1.3,160,21.2,0.0,0.5,0.0,Spring,No Holiday,Yes,398
4006,16/05/2018,22,21.9,97,1.5,164,21.3,0.0,0.0,0.0,Spring,No Holiday,Yes,399
4007,16/05/2018,23,22.0,97,0.9,158,21.4,0.0,0.0,0.0,Spring,No Holiday,Yes,225
4008,17/05/2018,0,22.0,97,1.6,152,21.4,0.0,0.5,0.0,Spring,No Holiday,Yes,118
4009,17/05/2018,1,22.0,97,2.1,192,21.4,0.0,0.5,0.0,Spring,No Holiday,Yes,144
4010,17/05/2018,2,21.8,97,1.3,175,21.2,0.0,1.0,0.0,Spring,No Holiday,Yes,78
4011,17/05/2018,3,21.8,98,0.6,113,21.4,0.0,2.5,0.0,Spring,No Holiday,Yes,38
4012,17/05/2018,4,19.2,98,2.4,1965,18.8,0.0,19.0,0.0,Spring,No Holiday,Yes,51
4013,17/05/2018,5,18.8,97,0.9,1927,18.3,0.0,0.0,0.0,Spring,No Holiday,Yes,54
4014,17/05/2018,6,18.9,98,0.3,338,18.5,0.0,0.0,0.0,Spring,No Holiday,Yes,69
4015,17/05/2018,7,19.1,98,0.3,125,18.7,0.0,0.0,0.0,Spring,No Holiday,Yes,80
4016,17/05/2018,8,19.7,98,0.5,1958,19.3,0.12,13.5,0.0,Spring,No Holiday,Yes,152
4017,17/05/2018,9,19.7,98,0.5,659,19.3,0.05,10.0,0.0,Spring,No Holiday,Yes,28
4018,17/05/2018,10,20.1,98,1.2,885,19.7,0.13,2.0,0.0,Spring,No Holiday,Yes,141
4019,17/05/2018,11,20.4,98,0.9,300,20.0,0.25,2.5,0.0,Spring,No Holiday,Yes,182
4020,17/05/2018,12,21.7,96,0.8,1773,21.0,0.81,1.5,0.0,Spring,No Holiday,Yes,467
4021,17/05/2018,13,23.4,83,1.7,1944,20.3,1.5,0.0,0.0,Spring,No Holiday,Yes,592
4022,17/05/2018,14,23.4,81,0.6,1921,19.9,0.5,0.0,0.0,Spring,No Holiday,Yes,352
4023,17/05/2018,15,22.8,95,1.6,294,21.9,0.11,0.5,0.0,Spring,No Holiday,Yes,186
4024,17/05/2018,16,22.9,95,0.4,385,22.0,0.31,0.0,0.0,Spring,No Holiday,Yes,102
4025,17/05/2018,17,22.7,96,0.4,249,22.0,0.11,2.5,0.0,Spring,No Holiday,Yes,131
4026,17/05/2018,18,22.6,97,1.1,304,22.0,0.07,1.5,0.0,Spring,No Holiday,Yes,431
4027,17/05/2018,19,22.3,96,2.6,191,21.6,0.0,0.0,0.0,Spring,No Holiday,Yes,29
4028,17/05/2018,20,21.3,97,2.8,388,20.7,0.0,12.5,0.0,Spring,No Holiday,Yes,17
4029,17/05/2018,21,20.5,97,1.1,726,20.0,0.0,4.0,0.0,Spring,No Holiday,Yes,18
4030,17/05/2018,22,20.2,98,0.5,468,19.8,0.0,6.0,0.0,Spring,No Holiday,Yes,26
4031,17/05/2018,23,20.0,98,1.8,589,19.6,0.0,2.5,0.0,Spring,No Holiday,Yes,35
4032,18/05/2018,0,19.3,97,1.8,523,18.8,0.0,1.0,0.0,Spring,No Holiday,Yes,129
4033,18/05/2018,1,19.0,97,1.5,278,18.5,0.0,1.0,0.0,Spring,No Holiday,Yes,116
4034,18/05/2018,2,18.8,98,1.5,237,18.4,0.0,0.5,0.0,Spring,No Holiday,Yes,48
4035,18/05/2018,3,18.3,98,1.6,320,17.9,0.0,2.0,0.0,Spring,No Holiday,Yes,47
4036,18/05/2018,4,18.1,98,1.7,223,17.7,0.0,1.0,0.0,Spring,No Holiday,Yes,22
4037,18/05/2018,5,17.8,98,1.0,457,17.4,0.0,0.5,0.0,Spring,No Holiday,Yes,29
4038,18/05/2018,6,17.4,98,0.3,234,17.0,0.0,0.0,0.0,Spring,No Holiday,Yes,77
4039,18/05/2018,7,16.6,98,0.6,219,16.2,0.01,0.5,0.0,Spring,No Holiday,Yes,210
4040,18/05/2018,8,16.4,98,0.3,514,16.0,0.11,0.0,0.0,Spring,No Holiday,Yes,400
4041,18/05/2018,9,16.6,98,0.6,301,16.2,0.18,0.5,0.0,Spring,No Holiday,Yes,427
4042,18/05/2018,10,16.3,97,1.0,693,15.8,0.37,0.0,0.0,Spring,No Holiday,Yes,454
4043,18/05/2018,11,16.6,96,0.7,539,15.9,0.41,0.0,0.0,Spring,No Holiday,Yes,352
4044,18/05/2018,12,16.6,96,0.8,430,15.9,0.34,0.0,0.0,Spring,No Holiday,Yes,185
4045,18/05/2018,13,16.7,93,1.0,1373,15.5,0.72,0.5,0.0,Spring,No Holiday,Yes,509
4046,18/05/2018,14,16.7,88,1.5,1760,14.6,0.72,0.0,0.0,Spring,No Holiday,Yes,697
4047,18/05/2018,15,16.7,85,1.2,2000,14.1,0.49,0.0,0.0,Spring,No Holiday,Yes,906
4048,18/05/2018,16,17.0,82,1.9,2000,13.8,0.84,0.0,0.0,Spring,No Holiday,Yes,1182
4049,18/05/2018,17,17.2,81,1.2,2000,13.9,0.57,0.0,0.0,Spring,No Holiday,Yes,1551
4050,18/05/2018,18,17.5,79,1.5,2000,13.8,0.57,0.0,0.0,Spring,No Holiday,Yes,2261
4051,18/05/2018,19,17.0,76,1.5,2000,12.7,0.29,0.0,0.0,Spring,No Holiday,Yes,1751
4052,18/05/2018,20,16.2,76,2.1,2000,11.9,0.02,0.0,0.0,Spring,No Holiday,Yes,1386
4053,18/05/2018,21,15.3,73,2.3,2000,10.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1263
4054,18/05/2018,22,14.2,73,1.9,2000,9.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1221
4055,18/05/2018,23,13.2,68,1.8,2000,7.4,0.0,0.0,0.0,Spring,No Holiday,Yes,864
4056,19/05/2018,0,12.2,67,1.2,2000,6.2,0.0,0.0,0.0,Spring,No Holiday,Yes,689
4057,19/05/2018,1,11.4,74,1.3,2000,6.9,0.0,0.0,0.0,Spring,No Holiday,Yes,676
4058,19/05/2018,2,11.1,74,1.9,2000,6.6,0.0,0.0,0.0,Spring,No Holiday,Yes,526
4059,19/05/2018,3,10.7,73,1.3,2000,6.0,0.0,0.0,0.0,Spring,No Holiday,Yes,320
4060,19/05/2018,4,10.5,73,1.2,2000,5.8,0.0,0.0,0.0,Spring,No Holiday,Yes,213
4061,19/05/2018,5,10.4,71,1.1,2000,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,198
4062,19/05/2018,6,10.5,70,1.0,2000,5.2,0.03,0.0,0.0,Spring,No Holiday,Yes,234
4063,19/05/2018,7,11.4,0,1.4,2000,4.5,0.46,0.0,0.0,Spring,No Holiday,Yes,436
4064,19/05/2018,8,13.7,57,1.4,2000,5.3,1.28,0.0,0.0,Spring,No Holiday,Yes,766
4065,19/05/2018,9,15.7,49,1.6,2000,5.0,2.0,0.0,0.0,Spring,No Holiday,Yes,932
4066,19/05/2018,10,17.2,45,2.1,2000,5.1,2.61,0.0,0.0,Spring,No Holiday,Yes,1051
4067,19/05/2018,11,19.0,44,1.4,2000,6.4,3.12,0.0,0.0,Spring,No Holiday,Yes,1290
4068,19/05/2018,12,20.5,42,2.1,2000,7.1,3.42,0.0,0.0,Spring,No Holiday,Yes,1573
4069,19/05/2018,13,21.9,39,2.0,2000,7.3,3.52,0.0,0.0,Spring,No Holiday,Yes,1865
4070,19/05/2018,14,22.8,39,2.6,1983,8.1,3.39,0.0,0.0,Spring,No Holiday,Yes,2128
4071,19/05/2018,15,23.9,37,1.6,2000,8.3,3.07,0.0,0.0,Spring,No Holiday,Yes,2268
4072,19/05/2018,16,24.5,34,1.5,2000,7.5,2.54,0.0,0.0,Spring,No Holiday,Yes,2479
4073,19/05/2018,17,24.5,35,1.8,1927,8.0,1.93,0.0,0.0,Spring,No Holiday,Yes,2355
4074,19/05/2018,18,24.0,34,1.7,2000,7.1,1.22,0.0,0.0,Spring,No Holiday,Yes,2439
4075,19/05/2018,19,22.6,34,1.5,2000,5.9,0.51,0.0,0.0,Spring,No Holiday,Yes,2140
4076,19/05/2018,20,20.9,34,1.4,2000,4.4,0.03,0.0,0.0,Spring,No Holiday,Yes,1872
4077,19/05/2018,21,19.5,34,1.3,2000,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1780
4078,19/05/2018,22,18.4,34,1.2,2000,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1595
4079,19/05/2018,23,17.1,37,1.3,2000,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1169
4080,20/05/2018,0,15.8,41,1.2,2000,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,986
4081,20/05/2018,1,14.7,43,1.2,2000,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,713
4082,20/05/2018,2,13.9,43,0.9,2000,1.5,0.0,0.0,0.0,Spring,No Holiday,Yes,473
4083,20/05/2018,3,13.5,41,1.0,2000,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,347
4084,20/05/2018,4,12.8,44,0.8,2000,0.8,0.0,0.0,0.0,Spring,No Holiday,Yes,205
4085,20/05/2018,5,12.1,47,1.6,2000,1.1,0.0,0.0,0.0,Spring,No Holiday,Yes,160
4086,20/05/2018,6,11.6,46,0.8,2000,0.3,0.05,0.0,0.0,Spring,No Holiday,Yes,190
4087,20/05/2018,7,12.3,43,0.6,2000,0.0,0.3,0.0,0.0,Spring,No Holiday,Yes,341
4088,20/05/2018,8,14.1,38,1.0,2000,0.0,0.72,0.0,0.0,Spring,No Holiday,Yes,524
4089,20/05/2018,9,16.0,34,1.3,2000,0.1,1.0,0.0,0.0,Spring,No Holiday,Yes,676
4090,20/05/2018,10,17.0,37,1.4,2000,2.1,0.94,0.0,0.0,Spring,No Holiday,Yes,899
4091,20/05/2018,11,18.7,30,1.9,2000,0.7,1.66,0.0,0.0,Spring,No Holiday,Yes,1013
4092,20/05/2018,12,18.8,31,1.2,2000,1.2,0.92,0.0,0.0,Spring,No Holiday,Yes,1313
4093,20/05/2018,13,19.9,33,1.4,2000,3.1,1.28,0.0,0.0,Spring,No Holiday,Yes,1559
4094,20/05/2018,14,20.3,30,1.8,2000,2.1,1.01,0.0,0.0,Spring,No Holiday,Yes,1680
4095,20/05/2018,15,21.0,28,1.7,2000,1.7,1.16,0.0,0.0,Spring,No Holiday,Yes,1999
4096,20/05/2018,16,22.2,23,2.2,2000,0.0,1.66,0.0,0.0,Spring,No Holiday,Yes,2143
4097,20/05/2018,17,22.4,23,2.4,2000,0.2,1.89,0.0,0.0,Spring,No Holiday,Yes,2310
4098,20/05/2018,18,22.2,22,1.8,2000,-0.5,1.25,0.0,0.0,Spring,No Holiday,Yes,2403
4099,20/05/2018,19,20.8,24,2.0,2000,-0.5,0.56,0.0,0.0,Spring,No Holiday,Yes,2145
4100,20/05/2018,20,19.0,26,1.5,2000,-0.9,0.02,0.0,0.0,Spring,No Holiday,Yes,1846
4101,20/05/2018,21,17.8,26,1.3,2000,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes,1636
4102,20/05/2018,22,16.8,29,1.2,2000,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,1325
4103,20/05/2018,23,15.8,30,1.1,2000,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes,943
4104,21/05/2018,0,15.3,29,1.3,2000,-2.6,0.0,0.0,0.0,Spring,No Holiday,Yes,666
4105,21/05/2018,1,14.5,31,1.1,2000,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes,420
4106,21/05/2018,2,13.9,0,0.9,2000,-2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,262
4107,21/05/2018,3,13.0,0,0.8,2000,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,165
4108,21/05/2018,4,12.4,0,0.8,2000,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,113
4109,21/05/2018,5,11.9,0,1.3,2000,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,200
4110,21/05/2018,6,11.4,0,0.9,2000,-2.0,0.03,0.0,0.0,Spring,No Holiday,Yes,467
4111,21/05/2018,7,12.3,0,0.9,1989,-2.7,0.48,0.0,0.0,Spring,No Holiday,Yes,1135
4112,21/05/2018,8,15.3,30,1.3,2000,-2.2,1.3,0.0,0.0,Spring,No Holiday,Yes,1785
4113,21/05/2018,9,17.7,27,1.3,2000,-1.5,2.02,0.0,0.0,Spring,No Holiday,Yes,1118
4114,21/05/2018,10,19.3,27,1.4,2000,-0.1,2.63,0.0,0.0,Spring,No Holiday,Yes,962
4115,21/05/2018,11,20.9,27,1.7,2000,1.1,3.11,0.0,0.0,Spring,No Holiday,Yes,1129
4116,21/05/2018,12,21.8,31,2.1,2000,3.9,3.39,0.0,0.0,Spring,No Holiday,Yes,1373
4117,21/05/2018,13,22.8,31,1.9,1923,4.7,3.49,0.0,0.0,Spring,No Holiday,Yes,1456
4118,21/05/2018,14,23.4,36,2.8,1947,7.4,3.11,0.0,0.0,Spring,No Holiday,Yes,1483
4119,21/05/2018,15,23.3,38,1.5,1963,8.1,2.13,0.0,0.0,Spring,No Holiday,Yes,1612
4120,21/05/2018,16,22.7,42,1.9,2000,9.1,1.13,0.0,0.0,Spring,No Holiday,Yes,1820
4121,21/05/2018,17,22.2,45,2.4,2000,9.6,0.83,0.0,0.0,Spring,No Holiday,Yes,2214
4122,21/05/2018,18,21.6,48,2.5,1884,10.1,0.61,0.0,0.0,Spring,No Holiday,Yes,3069
4123,21/05/2018,19,19.5,56,1.6,1600,10.4,0.29,0.0,0.0,Spring,No Holiday,Yes,2450
4124,21/05/2018,20,18.4,59,2.6,1476,10.2,0.04,0.0,0.0,Spring,No Holiday,Yes,2167
4125,21/05/2018,21,17.7,63,0.5,1324,10.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2065
4126,21/05/2018,22,16.9,65,0.3,1281,10.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1832
4127,21/05/2018,23,16.3,70,0.7,1293,10.8,0.0,0.0,0.0,Spring,No Holiday,Yes,1273
4128,22/05/2018,0,16.0,71,0.5,1299,10.7,0.0,0.0,0.0,Spring,Holiday,Yes,957
4129,22/05/2018,1,15.9,71,1.1,1312,10.6,0.0,0.0,0.0,Spring,Holiday,Yes,810
4130,22/05/2018,2,15.7,74,1.0,1313,11.0,0.0,0.0,0.0,Spring,Holiday,Yes,590
4131,22/05/2018,3,15.5,0,0.7,1420,10.4,0.0,0.0,0.0,Spring,Holiday,Yes,406
4132,22/05/2018,4,15.6,0,0.5,1502,10.5,0.0,0.0,0.0,Spring,Holiday,Yes,248
4133,22/05/2018,5,15.7,0,0.6,1610,10.6,0.0,0.0,0.0,Spring,Holiday,Yes,182
4134,22/05/2018,6,15.5,0,0.5,1691,10.4,0.06,0.0,0.0,Spring,Holiday,Yes,277
4135,22/05/2018,7,16.3,69,0.7,1750,10.5,0.34,0.0,0.0,Spring,Holiday,Yes,443
4136,22/05/2018,8,18.2,63,0.8,1731,11.0,1.0,0.0,0.0,Spring,Holiday,Yes,694
4137,22/05/2018,9,19.3,62,0.8,1894,11.8,1.14,0.0,0.0,Spring,Holiday,Yes,912
4138,22/05/2018,10,20.7,55,1.8,1698,11.3,1.43,0.0,0.0,Spring,Holiday,Yes,1119
4139,22/05/2018,11,21.9,55,1.4,1820,12.4,1.87,0.0,0.0,Spring,Holiday,Yes,1438
4140,22/05/2018,12,22.9,51,1.1,1591,12.2,1.8,0.0,0.0,Spring,Holiday,Yes,1798
4141,22/05/2018,13,22.7,52,1.0,1399,12.3,0.94,0.0,0.0,Spring,Holiday,Yes,2000
4142,22/05/2018,14,22.8,53,1.4,1630,12.7,0.98,0.0,0.0,Spring,Holiday,Yes,1407
4143,22/05/2018,15,21.1,72,2.7,663,15.8,0.31,0.1,0.0,Spring,Holiday,Yes,163
4144,22/05/2018,16,19.5,80,1.2,553,15.9,0.53,0.4,0.0,Spring,Holiday,Yes,86
4145,22/05/2018,17,18.6,84,1.8,499,15.8,0.28,1.0,0.0,Spring,Holiday,Yes,50
4146,22/05/2018,18,17.9,93,1.2,258,16.7,0.13,2.0,0.0,Spring,Holiday,Yes,30
4147,22/05/2018,19,17.6,93,0.3,331,16.4,0.06,1.5,0.0,Spring,Holiday,Yes,45
4148,22/05/2018,20,17.2,85,1.4,467,14.6,0.0,0.5,0.0,Spring,Holiday,Yes,30
4149,22/05/2018,21,17.0,85,1.1,597,14.4,0.0,0.5,0.0,Spring,Holiday,Yes,58
4150,22/05/2018,22,16.8,87,0.6,447,14.6,0.0,0.5,0.0,Spring,Holiday,Yes,29
4151,22/05/2018,23,16.3,96,1.1,198,15.6,0.0,2.5,0.0,Spring,Holiday,Yes,18
4152,23/05/2018,0,15.8,97,2.4,181,15.3,0.0,3.5,0.0,Spring,No Holiday,Yes,32
4153,23/05/2018,1,15.3,97,3.2,178,14.8,0.0,3.0,0.0,Spring,No Holiday,Yes,25
4154,23/05/2018,2,15.0,97,2.5,236,14.5,0.0,3.0,0.0,Spring,No Holiday,Yes,34
4155,23/05/2018,3,14.9,96,2.2,636,14.2,0.0,0.5,0.0,Spring,No Holiday,Yes,43
4156,23/05/2018,4,15.0,97,1.4,1827,14.5,0.0,0.0,0.0,Spring,No Holiday,Yes,59
4157,23/05/2018,5,14.6,87,2.2,2000,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes,152
4158,23/05/2018,6,13.9,83,3.2,2000,11.0,0.04,0.0,0.0,Spring,No Holiday,Yes,436
4159,23/05/2018,7,13.6,75,1.6,1987,9.2,0.47,0.0,0.0,Spring,No Holiday,Yes,1241
4160,23/05/2018,8,14.6,70,3.1,2000,9.1,1.28,0.0,0.0,Spring,No Holiday,Yes,2035
4161,23/05/2018,9,16.0,60,1.9,1992,8.2,1.98,0.0,0.0,Spring,No Holiday,Yes,1125
4162,23/05/2018,10,17.9,56,3.3,1919,8.9,2.63,0.0,0.0,Spring,No Holiday,Yes,871
4163,23/05/2018,11,18.9,42,3.8,2000,5.6,3.13,0.0,0.0,Spring,No Holiday,Yes,1012
4164,23/05/2018,12,20.1,37,4.0,1910,4.9,3.44,0.0,0.0,Spring,No Holiday,Yes,1216
4165,23/05/2018,13,20.9,33,3.9,1853,4.0,3.52,0.0,0.0,Spring,No Holiday,Yes,1167
4166,23/05/2018,14,22.0,33,3.4,1966,4.9,3.41,0.0,0.0,Spring,No Holiday,Yes,1183
4167,23/05/2018,15,23.0,29,2.9,1876,3.9,3.11,0.0,0.0,Spring,No Holiday,Yes,1332
4168,23/05/2018,16,23.0,33,4.2,1880,5.8,2.57,0.0,0.0,Spring,No Holiday,Yes,1563
4169,23/05/2018,17,22.4,39,3.2,1943,7.7,1.9,0.0,0.0,Spring,No Holiday,Yes,2069
4170,23/05/2018,18,21.7,40,3.5,1987,7.4,1.18,0.0,0.0,Spring,No Holiday,Yes,3123
4171,23/05/2018,19,18.8,52,3.4,2000,8.7,0.49,0.0,0.0,Spring,No Holiday,Yes,2454
4172,23/05/2018,20,16.7,61,1.9,2000,9.1,0.05,0.0,0.0,Spring,No Holiday,Yes,2001
4173,23/05/2018,21,15.4,61,1.1,1959,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes,1833
4174,23/05/2018,22,14.8,59,1.0,1740,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,1588
4175,23/05/2018,23,14.6,54,1.5,1596,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,1080
4176,24/05/2018,0,13.7,51,1.3,1651,3.7,0.0,0.0,0.0,Spring,No Holiday,Yes,778
4177,24/05/2018,1,12.9,62,0.6,1557,5.7,0.0,0.0,0.0,Spring,No Holiday,Yes,578
4178,24/05/2018,2,12.5,54,0.7,1500,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,385
4179,24/05/2018,3,12.1,64,0.8,1538,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,265
4180,24/05/2018,4,11.7,64,1.6,1578,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes,161
4181,24/05/2018,5,11.3,64,1.2,1634,4.7,0.0,0.0,0.0,Spring,No Holiday,Yes,205
4182,24/05/2018,6,11.4,67,1.0,1600,5.4,0.04,0.0,0.0,Spring,No Holiday,Yes,530
4183,24/05/2018,7,12.5,61,1.3,1818,5.1,0.42,0.0,0.0,Spring,No Holiday,Yes,1390
4184,24/05/2018,8,15.2,50,1.6,1530,4.8,1.1,0.0,0.0,Spring,No Holiday,Yes,2081
4185,24/05/2018,9,17.6,30,1.1,1531,0.0,1.79,0.0,0.0,Spring,No Holiday,Yes,1226
4186,24/05/2018,10,19.9,27,2.7,1775,0.3,2.44,0.0,0.0,Spring,No Holiday,Yes,880
4187,24/05/2018,11,21.5,30,2.9,1779,3.1,2.92,0.0,0.0,Spring,No Holiday,Yes,922
4188,24/05/2018,12,22.1,36,5.3,1696,6.3,3.2,0.0,0.0,Spring,No Holiday,Yes,1087
4189,24/05/2018,13,23.3,35,3.7,1874,6.9,3.28,0.0,0.0,Spring,No Holiday,Yes,1078
4190,24/05/2018,14,23.2,36,4.9,1597,7.2,3.18,0.0,0.0,Spring,No Holiday,Yes,1059
4191,24/05/2018,15,23.5,36,3.2,1786,7.5,2.91,0.0,0.0,Spring,No Holiday,Yes,1174
4192,24/05/2018,16,23.5,36,4.0,1763,7.5,2.42,0.0,0.0,Spring,No Holiday,Yes,1455
4193,24/05/2018,17,23.4,38,2.7,1885,8.2,1.76,0.0,0.0,Spring,No Holiday,Yes,1863
4194,24/05/2018,18,22.6,39,2.8,1655,7.9,1.1,0.0,0.0,Spring,No Holiday,Yes,2825
4195,24/05/2018,19,21.1,44,2.6,1512,8.3,0.41,0.0,0.0,Spring,No Holiday,Yes,2334
4196,24/05/2018,20,20.0,46,2.6,1414,8.0,0.05,0.0,0.0,Spring,No Holiday,Yes,1902
4197,24/05/2018,21,19.3,50,1.7,1381,8.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1838
4198,24/05/2018,22,18.6,54,2.3,1328,9.0,0.0,0.0,0.0,Spring,No Holiday,Yes,1678
4199,24/05/2018,23,18.1,56,1.6,1095,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes,1087
4200,25/05/2018,0,17.6,57,1.8,943,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,831
4201,25/05/2018,1,16.9,61,1.0,844,9.3,0.0,0.0,0.0,Spring,No Holiday,Yes,610
4202,25/05/2018,2,16.1,70,0.6,787,10.6,0.0,0.0,0.0,Spring,No Holiday,Yes,437
4203,25/05/2018,3,15.4,71,0.5,780,10.1,0.0,0.0,0.0,Spring,No Holiday,Yes,286
4204,25/05/2018,4,14.8,71,0.4,700,9.5,0.0,0.0,0.0,Spring,No Holiday,Yes,188
4205,25/05/2018,5,14.3,75,0.6,635,9.9,0.0,0.0,0.0,Spring,No Holiday,Yes,201
4206,25/05/2018,6,13.8,74,0.7,644,9.2,0.05,0.0,0.0,Spring,No Holiday,Yes,531
4207,25/05/2018,7,14.4,66,1.1,704,8.1,0.42,0.0,0.0,Spring,No Holiday,Yes,1250
4208,25/05/2018,8,17.1,57,1.7,792,8.5,1.21,0.0,0.0,Spring,No Holiday,Yes,1996
4209,25/05/2018,9,19.5,44,1.3,995,6.9,1.88,0.0,0.0,Spring,No Holiday,Yes,1121
4210,25/05/2018,10,21.4,30,2.5,1730,3.0,2.53,0.0,0.0,Spring,No Holiday,Yes,819
4211,25/05/2018,11,23.1,30,2.5,1896,4.5,3.01,0.0,0.0,Spring,No Holiday,Yes,959
4212,25/05/2018,12,24.4,24,2.9,1811,2.5,3.28,0.0,0.0,Spring,No Holiday,Yes,1082
4213,25/05/2018,13,25.6,26,2.7,1747,4.6,3.36,0.0,0.0,Spring,No Holiday,Yes,1106
4214,25/05/2018,14,26.0,23,2.3,1923,3.2,2.92,0.0,0.0,Spring,No Holiday,Yes,1161
4215,25/05/2018,15,25.1,25,2.7,1959,3.6,2.2,0.0,0.0,Spring,No Holiday,Yes,1306
4216,25/05/2018,16,24.3,27,4.1,1892,4.0,1.78,0.0,0.0,Spring,No Holiday,Yes,1533
4217,25/05/2018,17,23.6,28,3.1,1844,4.0,1.26,0.0,0.0,Spring,No Holiday,Yes,2013
4218,25/05/2018,18,23.3,32,2.6,1772,5.6,1.05,0.0,0.0,Spring,No Holiday,Yes,2916
4219,25/05/2018,19,22.0,40,1.6,1658,7.7,0.47,0.0,0.0,Spring,No Holiday,Yes,2227
4220,25/05/2018,20,20.4,45,2.0,1457,8.0,0.06,0.0,0.0,Spring,No Holiday,Yes,1905
4221,25/05/2018,21,19.1,50,1.4,1378,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1740
4222,25/05/2018,22,18.3,54,1.7,1394,8.8,0.0,0.0,0.0,Spring,No Holiday,Yes,1630
4223,25/05/2018,23,17.6,55,0.5,1362,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1209
4224,26/05/2018,0,17.0,59,1.1,1299,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,987
4225,26/05/2018,1,16.2,63,0.7,1328,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes,837
4226,26/05/2018,2,15.8,66,0.6,1204,9.4,0.0,0.0,0.0,Spring,No Holiday,Yes,572
4227,26/05/2018,3,15.3,69,0.5,1103,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes,419
4228,26/05/2018,4,14.8,73,0.5,994,9.9,0.0,0.0,0.0,Spring,No Holiday,Yes,232
4229,26/05/2018,5,14.4,73,0.4,978,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes,198
4230,26/05/2018,6,14.2,72,0.6,947,9.2,0.04,0.0,0.0,Spring,No Holiday,Yes,299
4231,26/05/2018,7,15.0,64,0.6,902,8.2,0.46,0.0,0.0,Spring,No Holiday,Yes,503
4232,26/05/2018,8,17.8,52,0.6,1094,7.8,1.18,0.0,0.0,Spring,No Holiday,Yes,763
4233,26/05/2018,9,20.6,43,1.1,1104,7.5,1.84,0.0,0.0,Spring,No Holiday,Yes,992
4234,26/05/2018,10,23.2,41,1.1,1440,9.2,2.45,0.0,0.0,Spring,No Holiday,Yes,1010
4235,26/05/2018,11,24.8,34,0.9,1439,7.8,2.92,0.0,0.0,Spring,No Holiday,Yes,1164
4236,26/05/2018,12,26.2,31,1.2,1161,7.7,3.18,0.0,0.0,Spring,No Holiday,Yes,1285
4237,26/05/2018,13,27.8,31,2.0,1326,9.1,3.29,0.0,0.0,Spring,No Holiday,Yes,1441
4238,26/05/2018,14,28.3,30,2.3,1025,9.0,3.14,0.0,0.0,Spring,No Holiday,Yes,1448
4239,26/05/2018,15,29.4,30,2.0,882,10.0,2.82,0.0,0.0,Spring,No Holiday,Yes,1575
4240,26/05/2018,16,29.0,31,2.9,889,10.1,2.26,0.0,0.0,Spring,No Holiday,Yes,1690
4241,26/05/2018,17,27.9,34,3.8,1259,10.5,1.73,0.0,0.0,Spring,No Holiday,Yes,1886
4242,26/05/2018,18,27.0,33,2.2,822,9.3,1.07,0.0,0.0,Spring,No Holiday,Yes,2020
4243,26/05/2018,19,24.9,46,3.1,1341,12.4,0.43,0.0,0.0,Spring,No Holiday,Yes,1985
